YR,MT,DY,TEMP MAX,TEMP MIN,TEMP AVG,TEMP DEP,TEMP HDD,TEMP CDD,PCPN WTR,SNOW SNW,SNOW DPTH,WIND AVG SPD,WIND MX SPD,WIND 2MIN DIR,SUNSHINE MIN,SUNSHINE PSBL,SKY S-S,SKY WX,PK SPD,PK DR
2018,2018/07,2018/07/12,87,67,77,5,0,12,0.00,0.0,0,10.1,20,190,M,M,6,,28,210
2018,2018/07,2018/07/13,92,70,81,9,0,16,1.09,0.0,0,8.1,22,320,M,M,7,13,38,320
2018,2018/07,2018/07/14,84,70,77,5,0,12,0.13,0.0,0,1.7,8,200,M,M,8,1,11,190
2018,2018/07,2018/07/15,86,68,77,5,0,12,0.00,0.0,0,2.3,12,180,M,M,7,18,16,170
2018,2018/07,2018/07/16,83,68,76,4,0,11,0.00,0.0,0,5.1,15,10,M,M,4,1,20,10
2018,2018/07,2018/07/17,81,62,72,0,0,7,0.00,0.0,0,5.6,13,140,M,M,3,,21,50
2018,2018/07,2018/07/18,82,58,70,-2,0,5,0.00,0.0,0,5.0,16,160,M,M,5,,21,160
2018,2018/07,2018/07/19,78,57,68,-4,0,3,0.31,0.0,0,9.4,22,170,M,M,6,1,31,140
2018,2018/07,2018/07/20,76,67,72,1,0,7,0.99,0.0,0,9.2,16,170,M,M,10,13,28,330
2018,2018/07,2018/07/21,80,67,74,3,0,9,0,0.0,0,12.3,25,30,M,M,9,1,32,30
2018,2018/07,2018/07/22,79,62,71,0,0,6,0,0.0,0,10.4,22,10,M,M,7,1,28,30
2018,2018/07,2018/07/23,83,58,71,0,0,6,0.00,0.0,0,4.4,14,10,M,M,3,1,19,360
2018,2018/07,2018/07/24,84,63,74,3,0,9,0.00,0.0,0,5.7,13,320,M,M,3,,20,310
2018,2018/07,2018/07/25,84,59,72,1,0,7,0.00,0.0,0,4.6,13,200,M,M,5,,22,240
2018,2018/07,2018/07/26,75,62,69,-2,0,4,0,0.0,0,7.0,15,300,M,M,5,,26,300
2018,2018/07,2018/07/27,77,57,67,-4,0,2,0.00,0.0,0,6.3,15,300,M,M,4,,22,320
2018,2018/07,2018/07/28,79,53,66,-5,0,1,0.00,0.0,0,1.8,9,300,M,M,3,,11,350
2018,2018/07,2018/07/29,81,55,68,-3,0,3,0.00,0.0,0,2.0,9,190,M,M,4,,14,280
2018,2018/07,2018/07/30,82,55,69,-2,0,4,0.22,0.0,0,1.5,13,100,M,M,4,138,21,80
2018,2018/07,2018/07/31,81,52,67,-4,0,2,0.00,0.0,0,1.3,7,20,M,M,5,12,10,70
2018,2018/06,2018/06/01,78,52,65,3,0,0,0.00,0.0,0,8.1,16,50,M,M,4,1,21,40
2018,2018/06,2018/06/02,69,50,60,-3,5,0,0.10,0.0,0,7.7,16,110,M,M,9,13,21,110
2018,2018/06,2018/06/03,67,55,61,-2,4,0,0.00,0.0,0,7.6,18,300,M,M,4,,30,310
2018,2018/06,2018/06/04,80,50,65,2,0,0,0,0.0,0,6.9,17,20,M,M,3,,30,290
2018,2018/06,2018/06/05,72,52,62,-2,3,0,0,0.0,0,6.6,14,120,M,M,4,,19,60
2018,2018/06,2018/06/06,76,49,63,-1,2,0,0.22,0.0,0,5.0,16,150,M,M,6,13,21,150
2018,2018/06,2018/06/07,84,57,71,7,0,6,0.00,0.0,0,4.9,17,90,M,M,6,1,22,80
2018,2018/06,2018/06/08,74,58,66,1,0,1,0.01,0.0,0,6.9,16,70,M,M,7,,23,80
2018,2018/06,2018/06/09,80,60,70,5,0,5,0,0.0,0,8.2,16,90,M,M,8,13,25,90
2018,2018/06,2018/06/10,67,60,64,-2,1,0,1.14,0.0,0,12.0,22,60,M,M,10,13,28,70
2018,2018/06,2018/06/11,75,60,68,2,0,3,0.00,0.0,0,10.0,18,110,M,M,9,,24,110
2018,2018/06,2018/06/12,79,65,72,6,0,7,0,0.0,0,4.8,14,140,M,M,9,18,18,140
2018,2018/06,2018/06/13,80,59,70,4,0,5,0.00,0.0,0,6.7,17,360,M,M,3,,28,330
2018,2018/06,2018/06/14,76,56,66,-1,0,1,0,0.0,0,4.8,15,140,M,M,6,,21,160
2018,2018/06,2018/06/15,84,62,73,6,0,8,1.80,0.0,0,10.5,28,20,M,M,7,13,43,50
2018,2018/06,2018/06/16,89,68,79,12,0,14,0.04,0.0,0,9.9,22,180,M,M,6,13,26,170
2018,2018/06,2018/06/17,91,75,83,15,0,18,0.00,0.0,0,8.5,17,200,M,M,6,,26,210
2018,2018/06,2018/06/18,88,64,76,8,0,11,0.85,0.0,0,9.4,21,90,M,M,7,13,27,70
2018,2018/06,2018/06/19,68,62,65,-3,0,0,0.54,0.0,0,7.8,15,50,M,M,10,13,20,70
2018,2018/06,2018/06/20,73,62,68,-1,0,3,0.07,0.0,0,7.3,14,90,M,M,10,1,17,80
2018,2018/06,2018/06/21,67,61,64,-5,1,0,0.26,0.0,0,7.0,18,60,M,M,10,1,24,60
2018,2018/06,2018/06/22,72,58,65,-4,0,0,0.03,0.0,0,8.9,18,20,M,M,8,,22,30
2018,2018/06,2018/06/23,80,56,68,-1,0,3,0.00,0.0,0,3.2,9,360,M,M,6,,14,330
2018,2018/06,2018/06/24,83,61,72,2,0,7,0.00,0.0,0,4.9,17,120,M,M,4,,23,130
2018,2018/06,2018/06/25,78,58,68,-2,0,3,0.00,0.0,0,10.7,22,100,M,M,6,,30,100
2018,2018/06,2018/06/26,70,64,67,-3,0,2,0.43,0.0,0,8.5,17,120,M,M,9,13,22,120
2018,2018/06,2018/06/27,80,65,73,3,0,8,0,0.0,0,4.1,10,350,M,M,7,1,16,20
2018,2018/06,2018/06/28,86,60,73,3,0,8,0.00,0.0,0,4.6,14,170,M,M,5,12,17,180
2018,2018/06,2018/06/29,93,71,82,11,0,17,0.00,0.0,0,10.1,21,190,M,M,2,,29,190
2018,2018/06,2018/06/30,92,70,81,10,0,16,0.18,0.0,0,9.3,25,310,M,M,5,13,29,210
2018,2018/05,2018/05/01,79,60,70,18,0,5,0.30,0.0,0,9.4,23,190,M,M,7,13,36,260
2018,2018/05,2018/05/02,77,59,68,15,0,3,1.37,0.0,0,5.8,17,300,M,M,6,138,28,290
2018,2018/05,2018/05/03,66,56,61,8,4,0,1.38,0.0,0,6.8,23,90,M,M,9,13,28,90
2018,2018/05,2018/05/04,75,52,64,10,1,0,0.36,0.0,0,6.8,24,10,M,M,4,1,33,340
2018,2018/05,2018/05/05,79,48,64,10,1,0,0.00,0.0,0,6.4,15,300,M,M,3,3,24,300
2018,2018/05,2018/05/06,72,51,62,8,3,0,0.03,0.0,0,7.9,17,50,M,M,6,13,26,30
2018,2018/05,2018/05/07,78,44,61,7,4,0,0.00,0.0,0,4.8,13,230,M,M,1,,21,240
2018,2018/05,2018/05/08,81,51,66,11,0,1,0.00,0.0,0,7.7,21,170,M,M,5,,27,170
2018,2018/05,2018/05/09,71,55,63,8,2,0,1.51,0.0,0,9.1,25,120,M,M,9,135,33,290
2018,2018/05,2018/05/10,69,44,57,2,8,0,0.04,0.0,0,8.9,18,80,M,M,8,,24,80
2018,2018/05,2018/05/11,44,35,40,-16,25,0,0.93,0.0,0,11.4,22,70,M,M,9,1,29,80
2018,2018/05,2018/05/12,57,41,49,-7,16,0,0.55,0.0,0,9.2,16,60,M,M,8,13,25,60
2018,2018/05,2018/05/13,60,45,53,-3,12,0,0.13,0.0,0,4.5,13,180,M,M,10,13,16,190
2018,2018/05,2018/05/14,72,55,64,7,1,0,0.93,0.0,0,2.9,14,50,M,M,9,138,16,50
2018,2018/05,2018/05/15,77,53,65,8,0,0,0.00,0.0,0,6.7,18,110,M,M,5,1,25,120
2018,2018/05,2018/05/16,82,47,65,8,0,0,0.00,0.0,0,1.9,9,270,M,M,1,8,15,200
2018,2018/05,2018/05/17,76,52,64,6,1,0,0.00,0.0,0,8.4,16,60,M,M,5,1,21,80
2018,2018/05,2018/05/18,76,49,63,5,2,0,0.01,0.0,0,10.4,21,120,M,M,5,,26,110
2018,2018/05,2018/05/19,75,55,65,7,0,0,0.35,0.0,0,5.7,22,80,M,M,9,138,30,80
2018,2018/05,2018/05/20,60,47,54,-4,11,0,0.36,0.0,0,8.2,17,50,M,M,9,13,24,80
2018,2018/05,2018/05/21,59,50,55,-4,10,0,0.43,0.0,0,6.9,13,120,M,M,9,1,19,140
2018,2018/05,2018/05/22,69,52,61,2,4,0,0.01,0.0,0,2.8,8,330,M,M,8,18,11,30
2018,2018/05,2018/05/23,79,49,64,5,1,0,0.00,0.0,0,3.4,12,180,M,M,6,128,18,190
2018,2018/05,2018/05/24,85,58,72,12,0,7,0.00,0.0,0,6.0,16,170,M,M,4,,21,170
2018,2018/05,2018/05/25,85,66,76,16,0,11,0.00,0.0,0,5.7,20,200,M,M,5,,30,200
2018,2018/05,2018/05/26,90,63,77,17,0,12,0.00,0.0,0,2.7,10,300,M,M,2,8,15,320
2018,2018/05,2018/05/27,95,64,80,19,0,15,0.00,0.0,0,2.8,12,360,M,M,5,3,18,10
2018,2018/05,2018/05/28,93,65,79,18,0,14,0.00,0.0,0,5.6,22,360,M,M,5,1,30,10
2018,2018/05,2018/05/29,91,65,78,17,0,13,0.00,0.0,0,7.7,16,110,M,M,6,,24,170
2018,2018/05,2018/05/30,79,68,74,12,0,9,1.09,0.0,0,4.2,13,140,M,M,8,13,16,220
2018,2018/05,2018/05/31,85,67,76,14,0,11,0.00,0.0,0,4.4,13,310,M,M,5,,20,330
2018,2018/04,2018/04/01,35,17,26,-14,39,0,0.00,0.0,0,6.3,13,310,M,M,5,,20,320
2018,2018/04,2018/04/02,39,16,28,-13,37,0,0.00,0.0,0,6.3,16,140,M,M,7,,21,200
2018,2018/04,2018/04/03,33,25,29,-12,36,0,0.27,2.7,0,13.5,21,340,M,M,10,1468,34,350
2018,2018/04,2018/04/04,32,21,27,-15,38,0,0.01,0.3,3,10.4,18,320,M,M,6,1,31,340
2018,2018/04,2018/04/05,42,14,28,-14,37,0,0.00,0.0,0,5.5,15,180,M,M,6,1,20,190
2018,2018/04,2018/04/06,33,19,26,-17,39,0,0,0,0,12.5,23,300,M,M,5,1,38,290
2018,2018/04,2018/04/07,35,14,25,-18,40,0,0.00,0.0,0,8.7,17,330,M,M,1,,26,320
2018,2018/04,2018/04/08,38,14,26,-18,39,0,0,0,0,4.0,14,130,M,M,6,1,20,120
2018,2018/04,2018/04/09,38,26,32,-12,33,0,0.03,0.6,1,3.9,12,350,M,M,7,1,17,340
2018,2018/04,2018/04/10,40,25,33,-11,32,0,0,0,0,6.9,13,240,M,M,6,,22,230
2018,2018/04,2018/04/11,59,37,48,3,17,0,0.06,0,0,6.8,15,120,M,M,8,1,20,110
2018,2018/04,2018/04/12,57,35,46,1,19,0,0,0.0,0,8.0,16,80,M,M,7,128,23,50
2018,2018/04,2018/04/13,40,34,37,-9,28,0,0.22,0.0,0,16.9,29,40,M,M,10,1,41,70
2018,2018/04,2018/04/14,35,27,31,-15,34,0,0.59,0.7,0,21.8,32,70,M,M,9,146,49,60
2018,2018/04,2018/04/15,29,24,27,-19,38,0,0.16,1.7,1,15.5,28,50,M,M,10,1,38,80
2018,2018/04,2018/04/16,33,24,29,-18,36,0,0.01,0.3,2,10.4,18,310,M,M,10,1,29,300
2018,2018/04,2018/04/17,40,26,33,-14,32,0,0.00,0.0,1,7.7,18,330,M,M,6,,27,310
2018,2018/04,2018/04/18,33,27,30,-18,35,0,0.77,7.2,0,10.4,21,60,M,M,8,124,27,50
2018,2018/04,2018/04/19,49,24,37,-11,28,0,0.00,0.0,7,5.8,12,300,M,M,2,,17,330
2018,2018/04,2018/04/20,58,22,40,-8,25,0,0.00,0.0,2,2.3,13,50,M,M,4,,16,60
2018,2018/04,2018/04/21,56,30,43,-6,22,0,0.00,0.0,0,2.5,10,250,M,M,7,,17,260
2018,2018/04,2018/04/22,63,32,48,-1,17,0,0.00,0.0,0,5.7,16,100,M,M,5,1,22,130
2018,2018/04,2018/04/23,68,32,50,0,15,0,0.00,0.0,0,5.9,17,50,M,M,5,,23,60
2018,2018/04,2018/04/24,73,36,55,5,10,0,0.00,0.0,0,7.1,26,50,M,M,5,,34,60
2018,2018/04,2018/04/25,60,37,49,-1,16,0,0.00,0.0,0,7.3,17,20,M,M,2,,24,30
2018,2018/04,2018/04/26,67,35,51,0,14,0,0.00,0.0,0,5.3,20,350,M,M,6,,31,360
2018,2018/04,2018/04/27,60,36,48,-3,17,0,0.02,0.0,0,7.1,23,120,M,M,6,,29,110
2018,2018/04,2018/04/28,55,33,44,-8,21,0,0.00,0.0,0,9.1,20,30,M,M,2,,29,10
2018,2018/04,2018/04/29,63,26,45,-7,20,0,0.00,0.0,0,5.9,16,180,M,M,0,,22,180
2018,2018/04,2018/04/30,81,43,62,10,3,0,0.00,0.0,0,11.4,22,190,M,M,3,,32,190
2018,2018/03,2018/03/01,45,29,37,9,28,0,0.00,0.0,0,8.8,18,20,M,M,5,,26,10
2018,2018/03,2018/03/02,45,20,33,5,32,0,0.00,0.0,0,3.3,13,130,M,M,4,,16,130
2018,2018/03,2018/03/03,45,28,37,8,28,0,0.00,0.0,0,9.0,21,120,M,M,4,,26,120
2018,2018/03,2018/03/04,46,28,37,8,28,0,0.00,0.0,0,13.9,22,110,M,M,4,,28,110
2018,2018/03,2018/03/05,35,29,32,2,33,0,0.22,2.9,0,18.7,31,100,M,M,8,123,45,90
2018,2018/03,2018/03/06,34,25,30,0,35,0,0.02,0.4,2,9.1,21,10,M,M,9,1,28,10
2018,2018/03,2018/03/07,27,17,22,-8,43,0,0,0.1,1,8.9,16,330,M,M,7,1,25,270
2018,2018/03,2018/03/08,31,14,23,-8,42,0,0.00,0.0,1,6.7,16,330,M,M,6,,24,350
2018,2018/03,2018/03/09,35,15,25,-6,40,0,0.00,0.0,1,2.3,9,50,M,M,4,,12,60
2018,2018/03,2018/03/10,42,14,28,-4,37,0,0.00,0.0,0,2.4,9,110,M,M,2,,13,110
2018,2018/03,2018/03/11,43,19,31,-1,34,0,0.00,0.0,0,3.2,10,320,M,M,6,,15,320
2018,2018/03,2018/03/12,42,27,35,3,30,0,0.00,0.0,0,9.8,22,340,M,M,6,,29,350
2018,2018/03,2018/03/13,34,21,28,-5,37,0,0,0,0,9.6,24,10,M,M,6,,32,360
2018,2018/03,2018/03/14,47,19,33,0,32,0,0.00,0.0,0,6.3,15,240,M,M,2,,29,230
2018,2018/03,2018/03/15,46,23,35,1,30,0,0.00,0.0,0,7.2,16,10,M,M,1,18,23,10
2018,2018/03,2018/03/16,38,18,28,-6,37,0,0.00,0.0,0,7.9,16,80,M,M,5,,21,70
2018,2018/03,2018/03/17,50,22,36,2,29,0,0.00,0.0,0,4.5,13,60,M,M,2,,18,60
2018,2018/03,2018/03/18,56,22,39,4,26,0,0.00,0.0,0,2.1,13,130,M,M,4,,17,130
2018,2018/03,2018/03/19,48,25,37,2,28,0,0.00,0.0,0,14.0,23,50,M,M,5,,34,60
2018,2018/03,2018/03/20,37,23,30,-6,35,0,0.00,0.0,0,13.9,21,40,M,M,7,,28,30
2018,2018/03,2018/03/21,41,22,32,-4,33,0,0.00,0.0,0,6.0,15,10,M,M,3,,21,0
2018,2018/03,2018/03/22,48,18,33,-3,32,0,0.00,0.0,0,3.2,10,310,M,M,1,,18,340
2018,2018/03,2018/03/23,45,18,32,-5,33,0,0.00,0.0,0,8.2,17,120,M,M,4,,26,90
2018,2018/03,2018/03/24,38,22,30,-7,35,0,0.00,0.0,0,15.4,26,80,M,M,6,,36,90
2018,2018/03,2018/03/25,44,21,33,-5,32,0,0.00,0.0,0,12.7,21,100,M,M,4,,30,100
2018,2018/03,2018/03/26,49,21,35,-3,30,0,0.16,0.0,0,10.1,21,130,M,M,8,1,29,120
2018,2018/03,2018/03/27,47,29,38,0,27,0,0.23,0.0,0,5.4,15,310,M,M,7,1,22,310
2018,2018/03,2018/03/28,53,24,39,0,26,0,0.00,0.0,0,4.9,14,170,M,M,5,128,19,170
2018,2018/03,2018/03/29,51,33,42,3,23,0,0.00,0.0,0,9.2,18,20,M,M,7,,26,360
2018,2018/03,2018/03/30,46,27,37,-3,28,0,0.00,0.0,0,6.2,15,340,M,M,5,,23,300
2018,2018/03,2018/03/31,46,23,35,-5,30,0,0.11,0,0,13.3,24,190,M,M,7,1,38,320
2018,2018/02,2018/02/01,33,2,18,-2,47,0,0.00,0.0,0,13.4,23,330,M,M,2,,40,310
2018,2018/02,2018/02/02,18,-1,9,-11,56,0,0,0,0,6.3,12,220,M,M,4,,20,290
2018,2018/02,2018/02/03,31,18,25,5,40,0,0.24,2.9,0,7.9,18,20,M,M,10,18,23,10
2018,2018/02,2018/02/04,18,-3,8,-12,57,0,0.08,1.4,3,11.7,21,10,M,M,6,19,30,350
2018,2018/02,2018/02/05,10,-9,1,-19,64,0,0.12,1.3,3,4.6,12,200,M,M,7,12,18,240
2018,2018/02,2018/02/06,13,-1,6,-15,59,0,0.01,0.1,3,4.1,12,30,M,M,5,1,14,30
2018,2018/02,2018/02/07,14,-5,5,-16,60,0,0.04,0.7,4,3.5,12,330,M,M,7,1,17,300
2018,2018/02,2018/02/08,18,-4,7,-14,58,0,0.09,1.4,4,3.7,10,200,M,M,8,1,15,230
2018,2018/02,2018/02/09,17,-1,8,-13,57,0,0.16,3.8,7,8.2,17,20,M,M,7,1,22,20
2018,2018/02,2018/02/10,16,5,11,-11,54,0,0,0,6,4.1,10,330,M,M,9,,15,330
2018,2018/02,2018/02/11,23,9,16,-6,49,0,0.13,1.3,7,5.2,15,300,M,M,6,1,25,310
2018,2018/02,2018/02/12,17,-5,6,-16,59,0,0.00,0.0,6,3.3,10,10,M,M,4,,14,330
2018,2018/02,2018/02/13,30,0,15,-7,50,0,0.00,0.0,6,7.6,21,170,M,M,4,,26,170
2018,2018/02,2018/02/14,41,22,32,9,33,0,0.00,0.0,6,9.3,20,200,M,M,4,18,26,190
2018,2018/02,2018/02/15,44,33,39,16,26,0,0.00,0.0,3,4.5,14,340,M,M,7,18,20,340
2018,2018/02,2018/02/16,33,14,24,1,41,0,0,0,2,8.6,20,320,M,M,3,18,28,320
2018,2018/02,2018/02/17,29,14,22,-2,43,0,0.03,0.4,2,6.8,14,200,M,M,6,18,20,260
2018,2018/02,2018/02/18,38,11,25,1,40,0,0.00,0.0,2,11.4,29,170,M,M,5,1,36,190
2018,2018/02,2018/02/19,39,33,36,12,29,0,0.41,0.0,2,6.7,15,80,M,M,10,1,21,80
2018,2018/02,2018/02/20,38,24,31,6,34,0,0.63,0.0,0,5.5,23,300,M,M,9,12,40,300
2018,2018/02,2018/02/21,27,18,23,-2,42,0,0.00,0.0,0,8.0,15,330,M,M,7,,22,330
2018,2018/02,2018/02/22,34,21,28,3,37,0,0.02,0,0,9.7,17,100,M,M,9,146,22,80
2018,2018/02,2018/02/23,38,27,33,7,32,0,0.09,0.0,0,6.5,15,170,M,M,8,1,22,290
2018,2018/02,2018/02/24,38,24,31,5,34,0,0.45,0.0,0,12.0,21,110,M,M,9,18,30,110
2018,2018/02,2018/02/25,38,26,32,6,33,0,0,0.0,0,9.6,22,260,M,M,5,,39,220
2018,2018/02,2018/02/26,48,22,35,8,30,0,0.00,0.0,0,4.7,13,230,M,M,1,,21,220
2018,2018/02,2018/02/27,57,33,45,18,20,0,0.00,0.0,0,8.8,17,180,M,M,4,,21,160
2018,2018/02,2018/02/28,47,30,39,11,26,0,0.00,0.0,0,6.9,16,30,M,M,5,12,20,20
2018,2018/01,2018/01/01,2,-13,-5,-24,70,0,0.00,0.0,2,6.1,13,310,M,M,0,,19,320
2018,2018/01,2018/01/02,10,-7,2,-17,63,0,0,0.1,2,7.5,17,220,M,M,5,,27,230
2018,2018/01,2018/01/03,12,-1,6,-13,59,0,0.01,0.4,2,7.6,16,330,M,M,5,18,24,310
2018,2018/01,2018/01/04,9,-10,0,-19,65,0,0.00,0.0,2,5.9,13,340,M,M,0,,18,330
2018,2018/01,2018/01/05,8,-9,0,-19,65,0,0.00,0.0,2,5.3,13,350,M,M,1,,20,310
2018,2018/01,2018/01/06,11,-11,0,-19,65,0,0.00,0.0,2,4.3,18,190,M,M,3,,25,190
2018,2018/01,2018/01/07,31,7,19,0,46,0,0.02,0.2,2,10.5,17,200,M,M,9,1,26,200
2018,2018/01,2018/01/08,42,25,34,15,31,0,0.00,0.0,1,5.1,15,280,M,M,4,18,24,300
2018,2018/01,2018/01/09,40,22,31,12,34,0,0.00,0.0,1,6.2,16,150,M,M,5,18,22,160
2018,2018/01,2018/01/10,50,30,40,21,25,0,0.01,0.0,0,12.7,22,200,M,M,10,1,34,200
2018,2018/01,2018/01/11,51,14,33,15,32,0,0.17,0,0,11.1,23,200,M,M,10,16,36,200
2018,2018/01,2018/01/12,19,2,11,-7,54,0,0.00,0.0,0,14.3,24,10,M,M,5,,33,340
2018,2018/01,2018/01/13,10,-4,3,-15,62,0,0.00,0.0,0,5.4,13,340,M,M,0,,18,280
2018,2018/01,2018/01/14,18,-5,7,-11,58,0,0.06,2.4,0,9.3,18,160,M,M,7,1,28,170
2018,2018/01,2018/01/15,22,13,18,0,47,0,0.12,4.5,2,6.9,18,160,M,M,10,128,25,160
2018,2018/01,2018/01/16,21,5,13,-5,52,0,0,0,5,6.5,13,340,M,M,4,1,19,330
2018,2018/01,2018/01/17,21,0,11,-7,54,0,0.00,0.0,3,7.0,16,240,M,M,3,,31,230
2018,2018/01,2018/01/18,32,18,25,7,40,0,0.00,0.0,2,7.0,14,220,M,M,2,,23,220
2018,2018/01,2018/01/19,39,25,32,14,33,0,0.00,0.0,1,8.7,21,200,M,M,6,,32,210
2018,2018/01,2018/01/20,50,24,37,19,28,0,0.00,0.0,0,1.7,10,170,M,M,4,18,14,230
2018,2018/01,2018/01/21,38,24,31,13,34,0,0.12,0.0,0,3.7,15,30,M,M,8,12,22,30
2018,2018/01,2018/01/22,38,31,35,17,30,0,1.12,0.9,0,12.5,28,70,M,M,9,1,37,70
2018,2018/01,2018/01/23,31,25,28,9,37,0,0,0.5,1,10.2,20,340,M,M,10,1,30,340
2018,2018/01,2018/01/24,28,23,26,7,39,0,0,0,1,3.5,9,250,M,M,10,1,14,320
2018,2018/01,2018/01/25,35,19,27,8,38,0,0.00,0.0,1,6.2,12,140,M,M,6,18,16,210
2018,2018/01,2018/01/26,46,26,36,17,29,0,0.02,0.0,0,10.0,22,180,M,M,5,1,30,190
2018,2018/01,2018/01/27,45,27,36,17,29,0,0,0.0,0,7.2,16,280,M,M,2,1,27,290
2018,2018/01,2018/01/28,30,21,26,7,39,0,0.03,1.2,0,8.3,15,360,M,M,7,1,18,10
2018,2018/01,2018/01/29,23,11,17,-2,48,0,0,0,0,7.8,15,350,M,M,6,,20,340
2018,2018/01,2018/01/30,29,4,17,-2,48,0,0.00,0.0,0,9.4,28,170,M,M,5,,36,170
2018,2018/01,2018/01/31,42,29,36,16,29,0,0,0,0,8.9,22,190,M,M,7,,30,180
2017,2017/12,2017/12/01,47,22,35,7,30,0,0.00,0.0,0,4.5,10,200,M,M,5,,17,190
2017,2017/12,2017/12/02,52,27,40,12,25,0,0.00,0.0,0,2.8,9,180,M,M,5,,11,150
2017,2017/12,2017/12/03,51,22,37,10,28,0,0.00,0.0,0,6.4,18,160,M,M,5,,25,180
2017,2017/12,2017/12/04,61,39,50,23,15,0,0.47,0.0,0,15.8,25,180,M,M,10,13,43,250
2017,2017/12,2017/12/05,39,22,31,4,34,0,0.00,0.0,0,12.0,23,240,M,M,5,,49,250
2017,2017/12,2017/12/06,31,18,25,-1,40,0,0,0,0,10.2,17,310,M,M,3,,29,270
2017,2017/12,2017/12/07,25,16,21,-5,44,0,0,0,0,8.7,17,290,M,M,4,,28,280
2017,2017/12,2017/12/08,34,18,26,1,39,0,0,0,0,6.9,13,230,M,M,5,,23,260
2017,2017/12,2017/12/09,31,16,24,-1,41,0,0.03,0.8,1,10.5,22,350,M,M,6,1,35,10
2017,2017/12,2017/12/10,29,19,24,0,41,0,0.00,0.0,0,6.8,14,330,M,M,9,,20,330
2017,2017/12,2017/12/11,32,20,26,2,39,0,0.03,0.5,1,9.1,26,340,M,M,9,1,42,340
2017,2017/12,2017/12/12,21,13,17,-7,48,0,0,0,1,8.2,20,330,M,M,7,,32,330
2017,2017/12,2017/12/13,33,15,24,0,41,0,0,0.2,0,13.7,25,10,M,M,9,1,35,20
2017,2017/12,2017/12/14,26,7,17,-6,48,0,0,0,0,4.1,12,230,M,M,4,,19,220
2017,2017/12,2017/12/15,31,22,27,4,38,0,0,0,0,7.2,15,310,M,M,9,,27,300
2017,2017/12,2017/12/16,40,28,34,11,31,0,0.00,0.0,0,7.2,16,70,M,M,9,,19,70
2017,2017/12,2017/12/17,34,30,32,10,33,0,0.02,0,0,5.8,13,90,M,M,10,18,16,80
2017,2017/12,2017/12/18,40,32,36,14,29,0,0.03,0.0,0,5.6,12,250,M,M,9,18,19,220
2017,2017/12,2017/12/19,46,28,37,15,28,0,0.00,0.0,0,7.2,18,280,M,M,3,,29,300
2017,2017/12,2017/12/20,28,22,25,3,40,0,0.00,0.0,0,6.9,13,20,M,M,6,,18,320
2017,2017/12,2017/12/21,35,23,29,8,36,0,0,0,0,8.0,15,50,M,M,10,16,18,50
2017,2017/12,2017/12/22,33,25,29,8,36,0,0,0,0,5.5,14,10,M,M,9,18,17,360
2017,2017/12,2017/12/23,25,9,17,-4,48,0,0,0,0,5.7,14,310,M,M,5,,21,350
2017,2017/12,2017/12/24,21,11,16,-5,49,0,0.08,1.2,0,3.0,10,270,M,M,8,1,19,260
2017,2017/12,2017/12/25,15,-3,6,-14,59,0,0,0,1,8.5,17,290,M,M,5,,26,320
2017,2017/12,2017/12/26,4,-7,-1,-21,66,0,0.00,0.0,1,5.3,13,320,M,M,3,,19,310
2017,2017/12,2017/12/27,5,-8,-1,-21,66,0,0.00,0.0,1,4.0,10,330,M,M,2,,14,300
2017,2017/12,2017/12/28,9,-5,2,-18,63,0,0.04,0.5,1,7.4,15,170,M,M,9,18,19,180
2017,2017/12,2017/12/29,13,4,9,-11,56,0,0.03,0.5,1,4.4,13,320,M,M,9,18,17,320
2017,2017/12,2017/12/30,7,-7,0,-20,65,0,0.00,0.0,2,9.6,18,320,M,M,2,,29,310
2017,2017/12,2017/12/31,5,-9,-2,-22,67,0,0,0,2,8.1,15,340,M,M,3,1,21,340
2017,2017/11,2017/11/01,43,30,37,-6,28,0,0.08,0.0,0,10.4,22,160,M,M,10,1,25,170
2017,2017/11,2017/11/02,50,38,44,1,21,0,0.01,0.0,0,5.1,16,330,M,M,9,1,23,330
2017,2017/11,2017/11/03,44,32,38,-4,27,0,0.00,0.0,0,8.5,17,360,M,M,8,,25,350
2017,2017/11,2017/11/04,45,39,42,0,23,0,0.26,0.0,0,8.2,17,110,M,M,10,1,23,110
2017,2017/11,2017/11/05,52,33,43,2,22,0,0,0.0,0,6.1,18,350,M,M,10,1,27,330
2017,2017/11,2017/11/06,40,25,33,-8,32,0,0.00,0.0,0,6.1,15,340,M,M,8,,19,350
2017,2017/11,2017/11/07,42,25,34,-6,31,0,0.00,0.0,0,5.1,13,20,M,M,5,,16,360
2017,2017/11,2017/11/08,44,22,33,-7,32,0,0.00,0.0,0,4.5,14,240,M,M,2,,19,240
2017,2017/11,2017/11/09,41,14,28,-12,37,0,0,0.0,0,11.4,21,320,M,M,6,,28,320
2017,2017/11,2017/11/10,28,9,19,-20,46,0,0.00,0.0,0,8.7,15,160,M,M,6,,19,360
2017,2017/11,2017/11/11,35,26,31,-7,34,0,0,0,0,10.6,22,160,M,M,10,,26,160
2017,2017/11,2017/11/12,39,25,32,-6,33,0,0.00,0.0,0,2.2,7,310,M,M,7,18,9,300
